카테고리,제목,주최,조회수,D-day,접수기간,팀원 모집,댓글 수,포스터,상세 링크,상세 내용
기타,연수구청소년진로지원센터 청년 서포터즈 '미담' 9기 모집,연수구청소년진로지원센터,274,D-10,1월 31일(금) ~ 3월 3일(월),0,0,https://cf-cpi.campuspick.com/activity/1738298524636363.jpg,https://www.campuspick.com/activity/view?id=27788,정보 없음
기타,2025 중학생 꿈찾기 및 학습멘토링 멘토모집,인천장애인재활협회,656,D-DAY,1월 31일(금) ~ 2월 21일(금),0,0,https://cf-cpi.campuspick.com/activity/1738297152460601.jpg,https://www.campuspick.com/activity/view?id=27787,정보 없음
기타,2025년 대학생진로마스터 모집,서대문진로직업체험지원센터,823,D-DAY,2월 4일(화) ~ 2월 21일(금),0,0,https://cf-cpi.campuspick.com/activity/1738289772759524.jpg,https://www.campuspick.com/activity/view?id=27784,"서대문진로직업체험지원센터와 함께할 2025년 대학생진로마스터를 모집합니다!  <모집개요> - 신청기간 : 2025. 2. 4.(화) ~ 2. 21.(금) - 모집대상 : 대학생 재/휴학생 20명 - 활동기간 : 2025. 3. ~ 11. (월 1회 이상) ** 3월 15일(토) 발대식 필수 참석 **  <활동내용> - 학교/학과 멘토링 - 교급별 진로상담 - 교급별(중/고) 심화 학과상담 - 역량강화교육 제공 (퍼스널컬러, 취업 강의 등) - 지역축제 참여 등  <활동혜택> - 인준서/활동수료증 발급 - 전문교육 지원 - 봉사활동시간 지급  <신청절차> - 구글폼 신청서 작성 후 제출 -> 인터뷰 -> 최종선발 * 신청링크 : https://forms.gle/oSrN1GECyLrS8mNH9  [문의] - 서대문진로직업체험지원센터 02-395-1318"
기타,교육듣고 정보보안 취업! [케이쉴드 주니어 14기 모집],과학기술정보통신부,487,D-1,1월 27일(월) ~ 2월 22일(토),0,0,https://cf-cpi.campuspick.com/activity/1738256284509171.jpg,https://www.campuspick.com/activity/view?id=27781,"K-Shield 주니어 만의 독보적인 수치로 교육의 효과성을 증명합니다!  * 비전공자 비율 : 48.3% * 수료율 : 85.4% * 취업률 : 75.6%  사이버보안 취업을 위한 완벽한 가이드라인, ?K-Shield 주니어 14기 모집이 드디어 시작되었습니다!!?  비전공자도, 전공자도 모두 만족할 수 있도록 교육 시수를 300시간으로 대폭 늘려 더욱 체계적인 교육과정으로 돌아왔습니다!??  정보보안 컨설턴트, 보안관제 및 사고대응 담당자를 꿈꾸시는 분들은 케이쉴드 주니어 14기와 함께하세요!  ???? 교육대상 : 고등학교 졸업자 혹은 최종학년 재학생 및 졸업생 ? 교육일정 : 2025년 3월 24일(월)~6월 25일(수) 월, 수, 금요일 9시~18시 ?? 교육장소 : 올잇원에듀케이션센터(영등포구 도림천로 437 4층) ??????? 모집과정 : 정보보호 진단과정, 침해사고 분석 및 대응과정  ? 신청기간 : 2월 22일(토) 24시까지 ?? 신청방법 : 홈페이지(https://ksj.oopy.io) 를 통해 지원서 제출  보다 자세한 사항은 홈페이지 및 ?2월 8일(토) 15시, 온오프라인 설명회?를 통해 확인하실 수 있습니다!!  문의사항 : 교육운영사무국 02-869-0118/ksj@allitone.kr"
기타,2025년 동대문청소년센터 D-cation 모집,동대문청소년센터,341,D-3,1월 25일(토) ~ 2월 24일(월),0,0,https://cf-cpi.campuspick.com/activity/1738911976739498.jpg,https://www.campuspick.com/activity/view?id=27772,"??D-cation이란 동대문(Dongdeemun)과 소통(Communication)의 합성어로, 청소년들이 자신의 목소리를 자유롭게 표현할 수 있는 공간으로 청소년들이 의견을 나누고 서로의 생각을 존중하며, 활발히 소통하는 커뮤니티를 형성하고자 하는 의미를 가지고 있습니다. D-cation은 청소년들이 다양한 활동을 통해 성장하고, 서로의 경험을 공유하며, 더 나은 미래를 함께 만들어가는 청소년운영위원회입니다.   ??모집일정??  1. 모집기간 : 2025년 2월 24일(월) 자정 까지  2. 모집대상 : 12세(초등 5학년) ~ 24세 청소년 누구나  3. 활동기간 : 2025년 2월 ~ 2026년 2월  4. 선발일정 - 신청접수 : ~ 2025년 2월 24일까지(자정까지) - 1차 서류심사 : 2025년 2월 25일(화) 예정 (홈페이지 게시 및 개별공지) - 2차 면접심사 : 1차합격자에 한하여 개별 통보 및 홈페이지 공고  - 최종합격 : 면접 진행 후 합격자 홈페이지 게시 및 개별 통지  - 위촉식  5. 제출서류 - 최종 합격 시 제출서류 개별안내    ??활동내용??  ?청소년 활동 기획 및 진행 l 축제 부스 참여 ?시설 모니터링 및 기관장 간담회 l 정책 발굴 및 제안 ?정기회의 및 임시회의 (* 월 1회 참석 필수) ?다양한 연합·교류·기획·봉사활동·워크숍  ??활동혜택?? ?센터 시설 및 프로그램 우선 참여 ? 위촉장 및 우수활동자 표창 ? 봉사시간 지급 ? 간식 제공  ??신청링크?? https://form.naver.com/response/BJJrE1udjoH_wkOfZACM8Q   ??이런 청소년을 환영합니다?? - 청소년활동에 관심을 가지는 청소년 - 프로그램 기획 또는 운영을 좋아하는 청소년 - 다양한 청소년들과의 교류활동을 좋아하는 청소년 - 모든 활동에 적극적으로 참여하는 청소년   모두 환영합니다.    많은 관심과 신청 부탁드립니다.    ??문의사항??  - 화~토 09:00~18:00 ☎ 청소년활동팀 070-8824-4490~2"
기타,분당서현청소년수련관 청소년운영위원회W 신규 위원 모집,분당서현청소년수련관,205,D-DAY,1월 1일(수) ~ 2월 21일(금),0,0,https://cf-cpi.campuspick.com/activity/1737596625338385.jpg,https://www.campuspick.com/activity/view?id=27734,정보 없음
기타,?? [현대백화점] U-PLEX 대학생 서포터즈 ??,현대백화점 신촌점 UPLEX,"5,542",D-2,1월 22일(수) ~ 2월 23일(일),0,0,https://cf-cpi.campuspick.com/activity/1737586834917621.jpg,https://www.campuspick.com/activity/view?id=27732,"?? [현대백화점] U-PLEX 대학생 서포터즈 ??  ※ 본 활동은 합격 및 수료 시, 현대백화점 신촌점에서 공식적으로 활동관련 레퍼런스, 인증 자료를 제공합니다. ※ 성실히 활동을 한 참가자에 한하여 유류활동비 명목으로 매 월 10만원이 지급됩니다.  ??내가 기획한 프로모션/이벤트가 백화점에 구현된다고?! ??직접 SNS 프로모션 기획부터 결과 확인까지?! ??대학생이 실무를 경험할 수 있는 유일무이한 기회  ?? 활동 날짜는 언제인가요? 매주 목요일 18:30, 현대백화점 신촌점 *시험기간/방학 온라인 대체 및 유동적 운영 *매월 유류활동비 10만원 지원  ?? 어떤 활동을 하나요? 기본적으로 4인 1팀 단위로 활동합니다. 활동은 크게 두 가지 입니다. ① 인스타그램 콘텐츠 업로드 ② 오프라인 활성화 프로모션/이벤트 기획  ?? 지원 우대 사항 헤비 인스타그래머 영상 촬영 및 편집에 대한 관심 아이디어, 열정 부자 패션, 모델에 대한 관심, 경험  ?? 모집 일정 지원서 마감 : ~2/23(일) 비대면 면접 : 2/25(화)~2/27(목) 합격자 발표 : 2/28(금) 오리엔테이션 : 3/6(목), 현대백화점 신촌점  ?? 지원하기 (네이버 폼) ※ 활동 관련 내용 확인 가능 https://form.naver.com/response/Gs8KYsXpBeEG7tDMN3K1EQ  ?? 궁금한 내용 물어보기 (오픈톡방) ※ 참여 비밀번호 : 3145 https://open.kakao.com/o/gzcC6x8g"
기타,[무료교육] 이스트캠프 와썹 AI 서비스 기획 7기 모집 (~2/26 마,이스트소프트,583,D-5,1월 10일(금) ~ 2월 26일(수),0,0,https://cf-cpi.campuspick.com/activity/1737510933067697.jpg,https://www.campuspick.com/activity/view?id=27722,정보 없음
기타,검단청소년센터 2025년 청(소)년메이커활동가 참가자 모집 안내,검단청소년센터,307,D-7,1월 7일(화) ~ 2월 28일(금),0,0,https://cf-cpi.campuspick.com/activity/1737447072535273.jpg,https://www.campuspick.com/activity/view?id=27718,"· 모집대상 : 14 ~ 24세 청(소)년 15명 내외 · 활동기간 : 2025. 3. 8(토) ~ 12. 31(수) / 월 2회 이상 정기활동 (토요일 위주) · 신청방법 : 네이버 폼, 메일(youthgd@naver.com), 방문신청 모두 가능 - 신청 폼 : https://naver.me/xzxJYyLX - 신청서 양식 다운로드 : 인천광역시서구시설관리공단 홈페이지 내 공지사항 게시판 · 주요활동 : 센터 내 메이커장비를 활용한 전문교육 및 참여활동 (교육 활용 재능기부,나눔 등) · 활동혜택 ① 센터 내 메이커 장비 자유로운 사용 가능 (기자재 및 소모품 재료 지원) ② 참여율에 따른 봉사시간 지급 ③ 우수활동 청(소)년 대상 연말 표창 기회 제공 · 문의사항 : 070-8177-3693 (담당지도사 박선아)"
기타,2025년 ????포토미디어동아리 [뷰파인더] 신규 단원 모집 안내,시립은평청소년센터,451,D-7,1월 14일(화) ~ 2월 28일(금),0,0,https://cf-cpi.campuspick.com/activity/1737332589076332.jpg,https://www.campuspick.com/activity/view?id=27696,정보 없음
기타,2025 시립망우청소년센터 대학생 자치조직 신규 단원 모집,시립망우청소년센터,220,D-14,1월 7일(화) ~ 3월 7일(금),0,0,https://cf-cpi.campuspick.com/activity/1736835772168768.jpg,https://www.campuspick.com/activity/view?id=27642,"? 시립망우청소년센터 대학생 자치조직 신규 단원 모집 ?  망우와 함께하고 싶은 대학생! 여기 붙어라 ???? 모두 모여라 ????  시립망우청소년센터에서 다양한 활동에 참여하며 즐거운 추억을 쌓아갈 대학생 친구들을 모집합니다!  다양한 연령대의 청소년들과 소통하며 색다른 경험을 해보고 싶다면?! 망우청소년센터의 애정 넘치는 관심과 지원을 받으며, 다양한 경험을 통해 성장하고 싶다면?! 지금 바로 망우청소년센터 자치조직에 신청하세요!!  ?? 모집 기간 : ~2025. 3. 7.(금)까지 ?? 모집 대상 : ~24세 청소년이라면 누구나! ?? 신청 방법 : 구글 폼 신청 큐알코드 또는 링크(https://forms.gle/6Nax1W5uYZ3FVP427) ?? 신청 폼 접수 후 대면 면접을 통해 선발 예정  ?? 청소년운영위원회와 함께 할 사람 여기 모여라! 청소년센터의 꽃은 청운위! 청소년을 위한 축제, 시설 등 청소년센터의 모든 활동을 모니터링하고 기획해 보고싶다면? 여기로 오세요!  ?? 대학생서포터즈단 M버서더와 함께 할 사람 여기 모여라! 우리가 바로 청소년을 지도하는 미래의 청소년지도사, 청소년에 대해 더 알고 싶고 미래에 청소년과 관련된 진로를 생각한다면 바로 신청해!  ?? 청소년미디어 동아리와 함께 할 사람 여기 모여라! HOT한 신규 동아리! 미디어 교육을 통해 유튜브 및 SNS에 자신만의 미디어 작품을 홍보해 보고 싶다면 여기가 바로 그곳!  ?? 메이커동아리 메이커CREW 5기와 함께 할 사람 여기 모여라! 미래의 공학도 또는 현재 나는 천재 공학도라고 생각하는 청소년 모두 여기로 모엿! 너의 공학 유전자를 여기서 펼쳐라  ? 망고맛과 함께 할 사람 여기 모여라! 망고맛과 함께라면 프로 카페메뉴 개발러 가능! 2023년 서울시청소년동아리활동지원사업 우수 활동 동아리에 뽑힌 동아리랍니다!  자치조직별 문의사항은 포스터에 기재된 담당자 번호나 아래 번호로 편하게 연락주세요! ?? 02-6919-3313 청소년활동팀 박다솜"
기타,2025. 청년 서포터즈 『이음』 단원 모집,성남시청소년재단 분당서현청소년수련관,"6,439",D-7,2024년 12월 12일(목) ~ 2월 28일(금),0,1,https://cf-cpi.campuspick.com/activity/1733896618799557.jpg,https://www.campuspick.com/activity/view?id=27408,"성남시청소년재단 분당서현청소년수련관 청년 서포터즈 『이음』단원을 모집합니다. 활동 중 식사 및 봉사활동 시간을 제공하며, 다양한 공모전의 참여기회를 제공합니다! 주로 분당서현청소년수련관 내에서 활동을 진행하며, 만19세~만34세 청년 누구나 신청가능합니다! 홍보 포스터의 QR코드를 통해 신청 가능하니 많은 신청바랍니다."
기타,2025년 기아프렌토링 희망꿈틀멘토링 대학생 멘토 모집,반포종합사회복지관,40,정보 없음,2월 17일(월) ~ 3월 31일(월),0,0,https://cf-cpi.campuspick.com/activity/1739788334691848.jpg,https://www.campuspick.com/activity/view?id=28018,"희망꿈틀멘토링은, '희망과 꿈을 담은 틀'이라는 뜻으로, 서초구 내 도움이 필요한 아동, 청소년과 대학생 멘토가 1:1로 매칭되어 진행하는 멘토링 활동입니다. 희망꿈틀멘토링은 기아㈜와 함께 협력합니다. 1.모집대상: 수도권 소재 대학교 재학 또는 거주 중인 대학생으로 12월까지 활동 가능한 자 00명 2.모집기간: ~2025. 3. 7.(금) *모집기간 이후 상시모집 3.활동내용: 학습멘토링(주1~2회 최대 2시간), 정서/진로멘토링, 임직원 멘토링, 연합활동 등 4.활동기간: 2025. 3.~2025. 12. 5.활동장소: 반포종합사회복지관, 지역사회 내 스터디카페 6.활동혜택: 활동비 지급, 기아 임직원과의 만남, 서초구청 수료증 발급, 활동 우수 멘토 선정 7.신청: 구글폼 제출( https://forms.gle/R4dmAqtmuxC1iXyR7 ) 8.문의: 070-7618-6018"
기타,청년 생명사랑 서포터즈단 모집,울산광역자살예방센터,27,정보 없음,2월 17일(월) ~ 3월 12일(수),0,0,https://cf-cpi.campuspick.com/activity/1739758327650512.jpg,https://www.campuspick.com/activity/view?id=28003,정보 없음
기타,한미동맹재단 2025 유스펙 활동회원 모집,한미동맹재단,373,정보 없음,2월 3일(월) ~ 3월 9일(일),0,0,https://cf-cpi.campuspick.com/activity/1738886375146479.jpg,https://www.campuspick.com/activity/view?id=27869,정보 없음
기타,2025년 청년성장프로젝트 청년카페 참여자 모집,경남경영자총협회,749,정보 없음,1월 8일(수) ~ 6월 30일(월),0,0,https://cf-cpi.campuspick.com/activity/1736315625834478.jpg,https://www.campuspick.com/activity/view?id=27584,정보 없음
기타,서울청년센터 서초 <좋아하는 일을 내 일로 만드는 법> 모집,서울청년센터 서초 (서초청년센터),646,정보 없음,2월 12일(수) ~ 2월 17일(월),0,0,https://cf-cpi.campuspick.com/activity/173933027157922.jpg,https://www.campuspick.com/activity/view?id=27943,"""진짜 하고 싶은 일 찾기!! ""   좋아하는 일을 내 일로 만드는 법!   좋아하는 것과 잘하는 것을 파악하고  좋아하는 일을 내 일로 만들어 보아요!  -    [진행 일정]  <4회차 프로그램>  2/20, 2/27, 3/6, 3/13 매주 목요일  16:00 ~ 18:00    [진행 장소]  - 서초청년센터 워크룸 2,3   [모집 대상]  좋아하고 잘 하는 것을 활용한 '진로설정 방법'이 궁금한 분 * 서초구/강남구 거주, 활동 청년 및 신규참여자 우대    이런 분들께 추천해요! 좋아하는 일과 잘하는 일이 있지만, ‘어떻게 활용해야 할지’ 고민되는 분 좋아하는 것과 강점을 살려 ‘구체적인 진로 방향’을 정하고 싶은 분 나만의 강점을 다시 한번 정리하며, 진로에 대한 확신을 키우고 싶은 분  이런 분들은 과정이 맞지 않을 수 있어요. 특정 직업을 바로 추천받고 싶은 분 바쁜 스펙 쌓기 일정으로 스스로를 돌아볼 여유가 없는 분 현재 불안, 우울, 번아웃 등의 어려움으로 인해 스스로를 돌아보는 과정이 부담스럽게 느껴질 수 있는 분    [참여자 발표] - 선정자에 한하여 개별 문자(카카오톡) 연락 예정 (미선정자 별도연락 X)  -회신 후 참여 확정   [신청 방법]  http://www.seochoyc.org/ 접속 후 프로그램 신청   [문의 사항]  카카오톡 플러스친구 '서초청년센터'  070-4735-2160    *2025년부터 서초청년센터와 서울청년센터 서초가 통합 운영됩니다. 센터는 양재역 1번 출구 5분 거리에 위치하고 있으며, 동일한 기관이니 방문에 착오 없으시길 바랍니다."
